연번,훈련기관명,훈련기관위치,주소,위도,경도,훈련기관계열구분
5461,양주바리스타학원,경기 양주시,(11473) 경기도 양주시 옥정로 214 POP타워 6층 604호 양주바리스타학원,127.0924249,37.82075741,
5462,대전홍명간호학원,대전 중구,(34899) 대전광역시 중구 계백로 1619 5층 502호,127.3995522,36.31944675,
5463,아임미용학원,서울 은평구,(03344) 서울특별시 은평구 통일로82길 15 B01,126.9202278,37.62124507,
5464,다산간호학원,경기 남양주시,"(12248) 경기도 남양주시 다산중앙로 109 506호 일부, 507-1호(다산동, 한강르네상스)",127.1534001,37.62283583,
5465,한길요리바리스타학원,인천 남동구,"(21653) 인천광역시 남동구 논고개로123번길 17 (논현동) 1001-1호(논현동,아이플렉스)",126.722994,37.40170452,
5466,한국폴리텍대학 제주캠퍼스,제주 제주시,(63243) 제주특별자치도 제주시 산천단동3길 2 ,,,
5467,대구항공여행평생교육원,대구 달서구,(42818) 대구광역시 달서구 월배로 426 7층 일부,128.5527593,35.83180268,
5468,동그라미요양보호사교육원,인천 동구,(22553) 인천광역시 동구 화도진로 2 3층,126.6368439,37.47356707,
5469,시내코스평생교육원,서울 동대문구,"(02490) 서울특별시 동대문구 홍릉로 28 (청량리동 성일빌딩) 3층 우측 일부, 4층 일부",127.0446347,37.58239847,
5470,부산디지털스마트 평생교육원,부산 동래구,(47823) 부산광역시 동래구 미남로132번길 112 8층,129.0754217,35.20521899,
5471,베프반려동물아카데미,경기 고양시 일산서구,(10387) 경기도 고양시 일산서구 중앙로 1444 태원빌딩 5층 일부,126.7601611,37.67093805,
5472,주식회사비앤알월드,인천 강화군,(23035) 인천광역시 강화군 강화읍 강화대로 391(강화농협) 3층,126.487186,37.74508272,
5473,하다뷰티아카데미서면본점미용학원,부산 부산진구,"(47357) 부산광역시 부산진구 범일로 170 (범천동) 3층, 하다뷰티아카데미서면본점미용학원",129.0595932,35.14524714,
5474,종로요양보호사교육원,서울 종로구,(03041) 서울특별시 종로구 사직로 97 3층,126.9695549,37.57622942,
5475,HRD탑평생교육원,경기 수원시 팔달구,(16456) 경기도 수원시 팔달구 고화로14번길 1 (매산로3가 정우빌딩) 4층 전체,127.0078089,37.27084742,
5476,대광고등학교,부산 사하구,(49412) 부산광역시 사하구 동매로 135 (당리동 대광고등학교) 대광고등학교,128.9726534,35.10139013,
5477,사하성산간호학원,부산 사하구,(49340) 부산광역시 사하구 낙동대로216번길 3 3층 일부 (괴정동),128.9926768,35.10050434,
5478,주식회사자유로중장비학원,경기 파주시,(10865) 경기도 파주시 교하로1290번길 120-30 (주)자유로중장비학원,126.7376568,37.74553403,
5479,(주)모두의연구소,서울 강남구,(06252) 서울특별시 강남구 강남대로 324 (역삼동 역삼디오슈페리움) 2층,127.0308344,37.49215964,
5480,건강한미래교육평생교육원,부산 연제구,(47583) 부산광역시 연제구 고분로 118 쿨빌딩 5층,129.0952508,35.1855574,
5481,현대용접기술학원,경남 진주시,(52780) 경상남도 진주시 도동로178번길 13 2층,128.1238155,35.18625317,
5482,푸름인재개발 원격평생교육원,서울 송파구,"(05836) 서울특별시 송파구 법원로9길 26(문정동, 에이치비즈니스파크) 15층 제씨-1503호,1504호,1505호",,,
5483,제주어울림요양보호사교육원,제주 제주시,(63013) 제주특별자치도 제주시 한림중앙로 72 (한림읍) 2층,126.2663405,33.40816233,
5484,(사)충남요양보호사협회부설아산배방요양보호사교육원,충남 아산시,(31491) 충청남도 아산시 북수동로 43 (배방읍 기타제1종근린생활시설) 1층,127.0746828,36.77477082,
5485,한국직업능력평생교육원,인천 미추홀구,(22136) 인천광역시 미추홀구 미추홀대로733번길 7 3층 전부,,,
5486,메이크뷰티아카데미학원,전북 전주시 완산구,(54969) 전북특별자치도 전주시 완산구 효자동2가 홍산1길 14 3층(효자동2가),127.1075015,35.81480395,
5487,좋은교육원,부산 동래구,(47821) 부산광역시 동래구 온천동 미남로 148 9층,129.0697039,35.20704695,
5488,대구농업마이스터고등학교,대구 수성구,(42257) 대구광역시 수성구 달구벌대로 3170 ,,,
5489,모블교육센터평생교육원,충남 천안시 동남구,(31144) 충청남도 천안시 동남구 대흥동 대흥로 255(화일빌딩) 3층 301호,127.1482315,36.81063059,
5490,(주)올댓뷰티아카데미대구,대구 중구,(41937) 대구광역시 중구 중앙대로 390 센트럴엠 9층,128.5938898,35.86771605,
5491,천안요양보호사교육원,충남 천안시 동남구,(31131) 충청남도 천안시 동남구 영성로 30 (영성동 99-1) 2층,127.1508352,36.80090453,
5492,청담고등학교,경기 평택시,(17991) 경기도 평택시 팽성송화로 192 청담고등학교,127.0627316,36.96258256,
5493,참된간호전문학원,광주 광산구,(62355) 광주광역시 광산구 사암로 210 (우산동) 3층 일부,126.8087169,35.16299153,
5494,경기건설기능교육원,경기 성남시 중원구,(13391) 경기도 성남시 중원구 둔촌대로 345-7 단독건물,,,
5495,이룸뷰티미용학원,전북 전주시 덕진구,"(54893) 전라북도 전주시 덕진구 기린대로 479-2 (덕진동1가 춘강빌딩) 4층 일부, 5층",127.1248378,35.84205035,
5496,(주)제이유테크,경남 거제시,(53261) 경상남도 거제시 장평3로 80 삼성중공업 내 귤도복합관 5층,128.6024738,34.89976929,
5497,대전유성지역자활센터,대전 유성구,(34172) 대전광역시 유성구 유성대로730번길 51 (장대동) 2층,127.3354402,36.35802296,
5498,강동해피요양보호사교육원,서울 강동구,(05405) 서울특별시 강동구 양재대로85길 14 501호,127.1338467,37.52449002,
5499,세종제과제빵바리스타학원,세종 세종,"(30128) 세종특별자치시  나성로 133-15 (나성동 애플타워) 607,608호",127.2576157,36.49044968,
5500,(주)사람과환경연구소,경기 부천시,(14558) 경기도 부천시 조마루로385번길 92 (원미동 부천테크노밸리 U1 center) 723호,126.7901275,37.50072902,
5501,(주)대학내일,서울 마포구,"(04156) 서울특별시 마포구 독막로 331 마스터즈타워빌딩 3,4,5,6,7층",126.9491682,37.54301164,
5502,(주)한길전자,부산 금정구,(46257) 부산광역시 금정구 개좌로 282 3층 및 2층 일부 (주)한길전자,129.1277488,35.23260721,
